Date,Open,High,Low,Close,Ticker
2010-02-10 00:00:00-05:00,0.37050242057123245,0.3787561628085861,0.3679804278332459,0.3753170967102051,NVDA
2010-02-11 00:00:00-05:00,0.38127822893912,0.3966394156671229,0.3785269809970789,0.3925125300884247,NVDA
2010-02-12 00:00:00-05:00,0.38976120586992563,0.40581018094419175,0.3854050390938642,0.3977856934070587,NVDA
2010-02-16 00:00:00-05:00,0.4030589407709031,0.40672728892904764,0.3982442372297469,0.4051223695278168,NVDA
2010-02-17 00:00:00-05:00,0.41016639194501847,0.41039564664346595,0.39732719956875723,0.4090200364589691,NVDA
2010-02-18 00:00:00-05:00,0.3865513132234223,0.388614768840958,0.3716486966433551,0.3821951746940613,NVDA
2010-02-19 00:00:00-05:00,0.3805902580818663,0.384717142011949,0.3782975478241828,0.38013172149658203,NVDA
2010-02-22 00:00:00-05:00,0.3817366024396601,0.3874684052534029,0.3782975371501713,0.38081952929496765,NVDA
2010-02-23 00:00:00-05:00,0.3819660789836691,0.3835709714701223,0.3677512466803751,0.3716488778591156,NVDA
2010-02-24 00:00:00-05:00,0.3748586402638476,0.3831124115990864,0.3737122846523574,0.37944406270980835,NVDA
2010-02-25 00:00:00-05:00,0.37073172327957005,0.37692206492372193,0.36133159712689383,0.3760049641132355,NVDA
2010-02-26 00:00:00-05:00,0.37417073676246043,0.3769220114724909,0.36912677867951715,0.3714194893836975,NVDA
2010-03-01 00:00:00-05:00,0.3716487159030381,0.38815622504247066,0.3686681869663145,0.3863220512866974,NVDA
2010-03-02 00:00:00-05:00,0.3897612497350468,0.3945759264004268,0.3833416535166025,0.3860929012298584,NVDA
2010-03-03 00:00:00-05:00,0.38838560182601345,0.39044903072295445,0.3780684026787683,0.3812781870365143,NVDA
2010-03-04 00:00:00-05:00,0.38288306824475926,0.38586359782370616,0.377151291104965,0.3819659948348999,NVDA
2010-03-05 00:00:00-05:00,0.37921476219006667,0.39641009428580987,0.37921476219006667,0.393658846616745,NVDA
2010-03-08 00:00:00-05:00,0.3938880842774944,0.39503443962142193,0.386322106210052,0.38792702555656433,NVDA
2010-03-09 00:00:00-05:00,0.391824599409529,0.40626868114574827,0.3915953174251187,0.4023710787296295,NVDA
2010-03-10 00:00:00-05:00,0.4012246679404463,0.4076442619715432,0.4009953859877687,0.4032880961894989,NVDA
2010-03-11 00:00:00-05:00,0.4000783538094783,0.40145399100389273,0.3925124039027276,0.3941172957420349,NVDA
2010-03-12 00:00:00-05:00,0.39847353029052224,0.3996198857053281,0.39342954460036145,0.3954930007457733,NVDA
2010-03-15 00:00:00-04:00,0.39503455677774846,0.3989321606367701,0.3897613151655307,0.39342963695526123,NVDA
2010-03-16 00:00:00-04:00,0.39320033377674674,0.409478593415299,0.39297105173570207,0.4071858823299408,NVDA
2010-03-17 00:00:00-04:00,0.40947854239160686,0.42048355969628404,0.40947854239160686,0.41498103737831116,NVDA
2010-03-18 00:00:00-04:00,0.41566887243489775,0.41566887243489775,0.39663936658284016,0.40030771493911743,NVDA
2010-03-19 00:00:00-04:00,0.40626873617869425,0.40741509159350003,0.3904490150556125,0.3954930007457733,NVDA
2010-03-22 00:00:00-04:00,0.3904490471817881,0.4035175218508646,0.3904490471817881,0.4019126296043396,NVDA
2010-03-23 00:00:00-04:00,0.4048930539477153,0.4122297218291864,0.40214177957730757,0.41016629338264465,NVDA
2010-03-24 00:00:00-04:00,0.4067273345481781,0.40787369005976665,0.39572228883940247,0.39641010761260986,NVDA
2010-03-25 00:00:00-04:00,0.4021418457376508,0.4046638385483546,0.3966393507540935,0.3975564241409302,NVDA
2010-03-26 00:00:00-04:00,0.40099549033847065,0.4051223752417729,0.3943466399557332,0.3975564241409302,NVDA
2010-03-29 00:00:00-04:00,0.40007841480324197,0.4035174809823149,0.3945758925179642,0.40260040760040283,NVDA
2010-03-30 00:00:00-04:00,0.4071858218981727,0.4092492506362461,0.39732716022803377,0.4042052924633026,NVDA
2010-03-31 00:00:00-04:00,0.4026004779760914,0.40443465239180276,0.39686867267776577,0.3989321291446686,NVDA
2010-04-01 00:00:00-04:00,0.40076619169711514,0.4053516127908582,0.39067824889212105,0.3948051333427429,NVDA
2010-04-05 00:00:00-04:00,0.39732730530729576,0.4014541916215933,0.3968687411258243,0.40076637268066406,NVDA
2010-04-06 00:00:00-04:00,0.3957222922141718,0.3966393930300266,0.38402945496374213,0.3909076154232025,NVDA
2010-04-07 00:00:00-04:00,0.38838567741233465,0.4000785163206751,0.3851758650986356,0.39342963695526123,NVDA
2010-04-08 00:00:00-04:00,0.39090748845679396,0.39388801731052364,0.38494643074933466,0.387009859085083,NVDA
2010-04-09 00:00:00-04:00,0.38609281491162134,0.39090751783185573,0.38402935908955027,0.3895318806171417,NVDA
2010-04-12 00:00:00-04:00,0.38999038151582355,0.3982441493854059,0.38930256297148136,0.39663925766944885,NVDA
2010-04-13 00:00:00-04:00,0.39824422288101863,0.40626871027297806,0.3966393308688802,0.40489310026168823,NVDA
2010-04-14 00:00:00-04:00,0.41360537183660645,0.4156688003471167,0.40351742927199047,0.4099370241165161,NVDA
2010-04-15 00:00:00-04:00,0.4113127218686806,0.4154396068282336,0.40718583690912763,0.4129176139831543,NVDA
2010-04-16 00:00:00-04:00,0.396180720102901,0.3977856118148852,0.3824244312438966,0.3911367356777191,NVDA
2010-04-19 00:00:00-04:00,0.3881562560784033,0.39044896662362305,0.37623416670951393,0.3893026113510132,NVDA
2010-04-20 00:00:00-04:00,0.39205392394566596,0.39618080879410816,0.3856343283293413,0.3906782865524292,NVDA
2010-04-21 00:00:00-04:00,0.39274171876192665,0.39320025542136855,0.37600489837653184,0.3805903196334839,NVDA
2010-04-22 00:00:00-04:00,0.37439994346880745,0.38334152981560493,0.36912670444345436,0.3821951746940613,NVDA
2010-04-23 00:00:00-04:00,0.3810488687768752,0.3819659694570717,0.3702731339362559,0.37692201137542725,NVDA
2010-04-26 00:00:00-04:00,0.37738053568612406,0.3851757408904359,0.37669271703132795,0.3805903196334839,NVDA
2010-04-27 00:00:00-04:00,0.37783906169188003,0.38173666418413776,0.36866821943656036,0.36981457471847534,NVDA
2010-04-28 00:00:00-04:00,0.3695853413765003,0.3757756825786615,0.3629364634674711,0.37050244212150574,NVDA
2010-04-29 00:00:00-04:00,0.37164886642776296,0.38219534929653404,0.36614634293181847,0.38173678517341614,NVDA
2010-04-30 00:00:00-04:00,0.37715115744712324,0.3778389759263978,0.3599558321215572,0.36018508672714233,NVDA
2010-05-03 00:00:00-04:00,0.36201946638952376,0.3640829230024365,0.35078516438039936,0.3562876880168915,NVDA
2010-05-04 00:00:00-04:00,0.35078505630662504,0.35147287496568513,0.33313116249290603,0.3381751477718353,NVDA
2010-05-05 00:00:00-04:00,0.33129703094270946,0.3409264106146114,0.32831650150512204,0.33244338631629944,NVDA
2010-05-06 00:00:00-04:00,0.3301505769747638,0.3370287071622564,0.2989696818610335,0.3255651295185089,NVDA
2010-05-07 00:00:00-04:00,0.32854581208239275,0.32854581208239275,0.3085992033230438,0.3200627863407135,NVDA
2010-05-10 00:00:00-04:00,0.3393215544900716,0.3434484397382628,0.3301507105302116,0.33381903171539307,NVDA
2010-05-11 00:00:00-04:00,0.3306092303633154,0.33679954425355735,0.3276287007624524,0.33015069365501404,NVDA
2010-05-12 00:00:00-04:00,0.33244349594612527,0.338404529455801,0.3303800391944368,0.3365703821182251,NVDA
2010-05-13 00:00:00-04:00,0.33519466615596094,0.35055585151232277,0.33267267315770943,0.3358824849128723,NVDA
2010-05-14 00:00:00-04:00,0.313184625179505,0.31410169862065146,0.2888818510138815,0.2971356213092804,NVDA
2010-05-17 00:00:00-04:00,0.2975941470901728,0.30149177739994226,0.2884233036907513,0.297823429107666,NVDA
2010-05-18 00:00:00-04:00,0.3003453886675358,0.3021795627771779,0.28635984182919183,0.28796476125717163,NVDA
2010-05-19 00:00:00-04:00,0.28658917588078475,0.2930087727645638,0.28452574671480424,0.2925502359867096,NVDA
2010-05-20 00:00:00-04:00,0.284067119431087,0.2925501709255473,0.27535481326432104,0.28567203879356384,NVDA
2010-05-21 00:00:00-04:00,0.27741828483172365,0.29988685652018016,0.27741828483172365,0.2918623685836792,NVDA
2010-05-24 00:00:00-04:00,0.29094520309453187,0.2943842682645457,0.28246215381015605,0.2833792269229889,NVDA
2010-05-25 00:00:00-04:00,0.27443769559826825,0.2923208417200325,0.2716864213247175,0.29094523191452026,NVDA
2010-05-26 00:00:00-04:00,0.3026380715789783,0.3083698475436578,0.29140377428944825,0.2923208475112915,NVDA
2010-05-27 00:00:00-04:00,0.29965764712775916,0.3095163106918335,0.2989698283058427,0.3095163106918335,NVDA
2010-05-28 00:00:00-04:00,0.3090577618288421,0.3090577618288421,0.2966771055125684,0.3012625277042389,NVDA
2010-06-01 00:00:00-04:00,0.29713569847494065,0.3005747657692654,0.28819410711092996,0.2884233891963959,NVDA
2010-06-02 00:00:00-04:00,0.28888182213554964,0.29209163352123096,0.2870476481053414,0.29163306951522827,NVDA
2010-06-03 00:00:00-04:00,0.28567200701958606,0.2918623197835978,0.28475490643856594,0.2911745011806488,NVDA
2010-06-04 00:00:00-04:00,0.2826914956501944,0.2877354535020013,0.27581333652157347,0.27741825580596924,NVDA
2010-06-07 00:00:00-04:00,0.27856462774466223,0.2803988017997684,0.2625156252609344,0.2636619806289673,NVDA
2010-06-08 00:00:00-04:00,0.2625155873326332,0.2625155873326332,0.24967639813316653,0.25632527470588684,NVDA
2010-06-09 00:00:00-04:00,0.25770080291416314,0.2645789592809709,0.24921778256989943,0.2501348555088043,NVDA
2010-06-10 00:00:00-04:00,0.2551790121830844,0.2613693270581188,0.2544911933455753,0.2602229714393616,NVDA
2010-06-11 00:00:00-04:00,0.25747160847477674,0.2673302678610364,0.2567837899443378,0.26618391275405884,NVDA
2010-06-14 00:00:00-04:00,0.2700815910597553,0.2705401277660177,0.25976439217813946,0.2604522109031677,NVDA
2010-06-15 00:00:00-04:00,0.2634327178840114,0.2746669892140708,0.26297415388583184,0.27329137921333313,NVDA
2010-06-16 00:00:00-04:00,0.2714571724227187,0.27397916478298473,0.2661839330620576,0.26985228061676025,NVDA
2010-06-17 00:00:00-04:00,0.27925241374493703,0.2808573056060751,0.26962300791557914,0.2801694869995117,NVDA
2010-06-18 00:00:00-04:00,0.2817745080557489,0.28544285741853465,0.2797110786212302,0.282003790140152,NVDA
2010-06-21 00:00:00-04:00,0.28796476952753425,0.28865256092354336,0.27283286685248354,0.2753548324108124,NVDA
2010-06-22 00:00:00-04:00,0.278793953559283,0.2822330205409273,0.26366204790753806,0.2650376856327057,NVDA
2010-06-23 00:00:00-04:00,0.2675597088479362,0.2707694941228113,0.2599937278472779,0.2680182456970215,NVDA
2010-06-24 00:00:00-04:00,0.2664132877546792,0.2677889254371344,0.2538033758801777,0.25472044944763184,NVDA
2010-06-25 00:00:00-04:00,0.2565546074636751,0.2567838895064742,0.24990575619776817,0.2540326416492462,NVDA
2010-06-28 00:00:00-04:00,0.2558668177853639,0.2581595289042833,0.2499057579436645,0.2544911801815033,NVDA
2010-06-29 00:00:00-04:00,0.24898859760282716,0.24921787959244235,0.23867140003292964,0.2402762919664383,NVDA
2010-06-30 00:00:00-04:00,0.24073488804725326,0.2432568812305888,0.2340860366821289,0.2340860366821289,NVDA
2010-07-01 00:00:00-04:00,0.23477372699548052,0.23958840134953835,0.22766630176224448,0.23798350989818573,NVDA
2010-07-02 00:00:00-04:00,0.23890072945520163,0.23935926619420653,0.22697861025344684,0.23500309884548187,NVDA
2010-07-06 00:00:00-04:00,0.2340859691803574,0.24165191921735002,0.23041762148628075,0.23248107731342316,NVDA
2010-07-07 00:00:00-04:00,0.23339812025538126,0.24509095309661955,0.23293958368599688,0.2437153160572052,NVDA
2010-07-08 00:00:00-04:00,0.24532033394286712,0.2455495886543481,0.23339821434514496,0.2363787442445755,NVDA
2010-07-09 00:00:00-04:00,0.2375250138619241,0.23890065095820887,0.2343152030810137,0.2372957319021225,NVDA
2010-07-12 00:00:00-04:00,0.23729574147017013,0.24463243650449684,0.23706648683238707,0.24165190756320953,NVDA
2010-07-13 00:00:00-04:00,0.24554951144811035,0.2519691059827421,0.24417390161793018,0.2503642141819,NVDA
2010-07-14 00:00:00-04:00,0.26136919803425285,0.2632033715850867,0.2492178290076462,0.25288617610931396,NVDA
2010-07-15 00:00:00-04:00,0.25311551301797747,0.2533447950356021,0.2427983141877168,0.24577884376049042,NVDA
2010-07-16 00:00:00-04:00,0.2457788222399166,0.24646664090129525,0.22950056568944477,0.2304176390171051,NVDA
2010-07-19 00:00:00-04:00,0.23362739685756265,0.240734781848473,0.2320224779045649,0.23981770873069763,NVDA
2010-07-20 00:00:00-04:00,0.23362747078304064,0.2471544538724303,0.23156401461822695,0.24577884376049042,NVDA
2010-07-21 00:00:00-04:00,0.24807157181729292,0.24830082651954882,0.23546163392999972,0.23775434494018555,NVDA
2010-07-22 00:00:00-04:00,0.2402762704114574,0.24417389989766727,0.23890066059096876,0.24165190756320953,NVDA
2010-07-23 00:00:00-04:00,0.2414225726663926,0.24165185458517296,0.23523226150315482,0.23752497136592865,NVDA
2010-07-26 00:00:00-04:00,0.23683729213877405,0.2427983522180217,0.23316894326981036,0.24188125133514404,NVDA
2010-07-27 00:00:00-04:00,0.24256895541528425,0.24302749197417192,0.2368371801010369,0.23981770873069763,NVDA
2010-07-28 00:00:00-04:00,0.23592021648826705,0.24004710209631733,0.2315640488287188,0.2322518676519394,NVDA
2010-07-29 00:00:00-04:00,0.21551498424407103,0.22010040507938144,0.20794903439955598,0.2093246579170227,NVDA
2010-07-30 00:00:00-04:00,0.20771980357143374,0.21436866771546711,0.20451000567442099,0.21070033311843872,NVDA
2010-08-02 00:00:00-04:00,0.2143687262324101,0.2152858135484162,0.20955402123978767,0.21047110855579376,NVDA
2010-08-03 00:00:00-04:00,0.20886612809444594,0.20909539641054345,0.2033636201799429,0.20496851205825806,NVDA
2010-08-04 00:00:00-04:00,0.20680280253104846,0.21436875688801313,0.20588571508389514,0.2136809378862381,NVDA
2010-08-05 00:00:00-04:00,0.21436869651886686,0.21689067603908457,0.2104710793824974,0.2164321392774582,NVDA
2010-08-06 00:00:00-04:00,0.21551504943920363,0.2212468272172531,0.21368087508397332,0.21895411610603333,NVDA
2010-08-09 00:00:00-04:00,0.22124680785912493,0.22147608988269468,0.21574429894051567,0.22101753950119019,NVDA
2010-08-10 00:00:00-04:00,0.2173492032296707,0.21780773994227517,0.2109296072593988,0.21184669435024261,NVDA
2010-08-11 00:00:00-04:00,0.207490544543825,0.207490544543825,0.20290512237310854,0.2035929411649704,NVDA
2010-08-12 00:00:00-04:00,0.19992458733361804,0.21001253224747582,0.19831969508156175,0.2054271101951599,NVDA
2010-08-13 00:00:00-04:00,0.21207592108580897,0.21826624748490267,0.2116173707975619,0.21528571844100952,NVDA
2010-08-16 00:00:00-04:00,0.21230526551611253,0.21666141965531877,0.20703202413723595,0.20978328585624695,NVDA
2010-08-17 00:00:00-04:00,0.2118466822179504,0.21643210374393118,0.2097832397981322,0.21253448724746704,NVDA
2010-08-18 00:00:00-04:00,0.21184677665757162,0.21551511278054475,0.21047113865402156,0.2136809378862381,NVDA
2010-08-19 00:00:00-04:00,0.21597355134813856,0.2272078503792393,0.21482719597749161,0.22652003169059753,NVDA
2010-08-20 00:00:00-04:00,0.2249151209378076,0.23408597680612378,0.2246858526158671,0.2285834550857544,NVDA
2010-08-23 00:00:00-04:00,0.22927127069455677,0.23500304699566762,0.22445656766911753,0.2251443862915039,NVDA
2010-08-24 00:00:00-04:00,0.2178077655733171,0.2251444494977944,0.21734922880675323,0.2228517383337021,NVDA
2010-08-25 00:00:00-04:00,0.22032973737263845,0.22927131277670046,0.2191833682363706,0.22743713855743408,NVDA
2010-08-26 00:00:00-04:00,0.2304176087307382,0.2329396010472106,0.22468583285808563,0.22468583285808563,NVDA
2010-08-27 00:00:00-04:00,0.2260614936234537,0.23385671282921627,0.22032971680533914,0.23202253878116608,NVDA
2010-08-30 00:00:00-04:00,0.22927130971192158,0.23110548390666966,0.22101753950119019,0.22101753950119019,NVDA
2010-08-31 00:00:00-04:00,0.21780773562331687,0.22468588183543983,0.213222313925658,0.21391013264656067,NVDA
2010-09-01 00:00:00-04:00,0.21711986320040932,0.21987110989909797,0.21436860283609036,0.21551495790481567,NVDA
2010-09-02 00:00:00-04:00,0.21620279779069998,0.2201003999435136,0.21413935572983267,0.21941259503364563,NVDA
2010-09-03 00:00:00-04:00,0.22468587435155246,0.2276663901563743,0.221934613225216,0.2269785851240158,NVDA
2010-09-07 00:00:00-04:00,0.22629077706579934,0.23431526514671766,0.22583224035600077,0.22904203832149506,NVDA
2010-09-08 00:00:00-04:00,0.22950052387983985,0.23821282823050294,0.22697853169132148,0.23660790920257568,NVDA
2010-09-09 00:00:00-04:00,0.23958855907606388,0.23981784114773766,0.23041771350952384,0.23339824378490448,NVDA
2010-09-10 00:00:00-04:00,0.23500306221976516,0.23569088088671017,0.22881274887979422,0.23087617754936218,NVDA
2010-09-13 00:00:00-04:00,0.2350031001793923,0.2469252194488187,0.2350031001793923,0.2439446896314621,NVDA
2010-09-14 00:00:00-04:00,0.2418811622009926,0.24486169114227987,0.23958845183558136,0.24165190756320953,NVDA
2010-09-15 00:00:00-04:00,0.23935930222415822,0.24233983247324611,0.23614948990541915,0.24211055040359497,NVDA
2010-09-16 00:00:00-04:00,0.23890060589733036,0.2444030985820774,0.23890060589733036,0.24233967065811157,NVDA
2010-09-17 00:00:00-04:00,0.24463252665250357,0.24486178137476786,0.24119345983707766,0.24188125133514404,NVDA
2010-09-20 00:00:00-04:00,0.24188113793819868,0.24646658554032408,0.23958842780276632,0.24554948508739471,NVDA
2010-09-21 00:00:00-04:00,0.24417401360345212,0.26297424188837176,0.24417401360345212,0.25884735584259033,NVDA
2010-09-22 00:00:00-04:00,0.25793026610149533,0.2634327895961539,0.2563253736647812,0.2611400783061981,NVDA
2010-09-23 00:00:00-04:00,0.2641205012260608,0.2746669809022324,0.26182779062961187,0.26641321182250977,NVDA
2010-09-24 00:00:00-04:00,0.272374431973997,0.2820038440596461,0.27031100214494785,0.2810867428779602,NVDA
2010-09-27 00:00:00-04:00,0.28315005076478394,0.28337930544088313,0.27145721501441655,0.27512556314468384,NVDA
2010-09-28 00:00:00-04:00,0.2753547988477186,0.27833532808178163,0.2696230223711612,0.27443772554397583,NVDA
2010-09-29 00:00:00-04:00,0.27191573569002453,0.2803987868254562,0.26939374308252867,0.2723742723464966,NVDA
2010-09-30 00:00:00-04:00,0.2758133138567877,0.2790231248305488,0.2654961170085648,0.267788827419281,NVDA
2010-10-01 00:00:00-04:00,0.2716865276269341,0.2721450917394561,0.25815954225810805,0.2602229714393616,NVDA
2010-10-04 00:00:00-04:00,0.25770100951194763,0.26205717779220533,0.25242776755757107,0.25770100951194763,NVDA
2010-10-05 00:00:00-04:00,0.26320354293309656,0.2636620797865018,0.2588473744975514,0.25953519344329834,NVDA
2010-10-06 00:00:00-04:00,0.2595350676842809,0.2606814229279609,0.24463244951644103,0.24715441465377808,NVDA
2010-10-07 00:00:00-04:00,0.24830074711871786,0.24853002907892582,0.23798355087208214,0.24532024562358856,NVDA
2010-10-08 00:00:00-04:00,0.24440329443877057,0.25105217470322727,0.24096422692203476,0.24898871779441833,NVDA
2010-10-11 00:00:00-04:00,0.2501350080345218,0.25219846440218185,0.24669594141969362,0.24784229695796967,NVDA
2010-10-12 00:00:00-04:00,0.24577889214492712,0.25380338170373296,0.243715435573898,0.252657026052475,NVDA
2010-10-13 00:00:00-04:00,0.2567837994777438,0.26366193037496827,0.25403255258510654,0.2599935829639435,NVDA
2010-10-14 00:00:00-04:00,0.26022293559704107,0.2606814723151317,0.25472041298614273,0.25586679577827454,NVDA
2010-10-15 00:00:00-04:00,0.2599937115591254,0.26297424188837176,0.25586685284462013,0.25884735584259033,NVDA
2010-10-18 00:00:00-04:00,0.2590765734531112,0.2615985663344584,0.2544911517279486,0.2604522109031677,NVDA
2010-10-19 00:00:00-04:00,0.2547204697968089,0.2606815304553016,0.2526570404395563,0.25884735584259033,NVDA
2010-10-20 00:00:00-04:00,0.2590766379184078,0.26595477221761815,0.25449121505226757,0.25884735584259033,NVDA
2010-10-21 00:00:00-04:00,0.25907646360628744,0.2595350001181332,0.25036416055618743,0.2542617619037628,NVDA
2010-10-22 00:00:00-04:00,0.25586675196141434,0.2726035442900948,0.2531154774614825,0.2705400884151459,NVDA
2010-10-25 00:00:00-04:00,0.2726035732589103,0.2751255660414312,0.27008158047638947,0.2730621099472046,NVDA
2010-10-26 00:00:00-04:00,0.2698522925897701,0.27627188742969727,0.26755958209917224,0.27214500308036804,NVDA
2010-10-27 00:00:00-04:00,0.2696229863423837,0.27695965378575066,0.26893516779085436,0.2760425806045532,NVDA
2010-10-28 00:00:00-04:00,0.27971091513903945,0.28062798827809704,0.2737498577413816,0.27627184987068176,NVDA
2010-10-29 00:00:00-04:00,0.2758134458359217,0.2785647215103017,0.27283294274080516,0.2755841910839081,NVDA
2010-11-01 00:00:00-04:00,0.2774182177076119,0.28177435631519343,0.27374987032029713,0.2760425806045532,NVDA
2010-11-02 00:00:00-04:00,0.2771890096755694,0.28635985325854313,0.275584117514803,0.2817744314670563,NVDA
2010-11-03 00:00:00-04:00,0.2836085728666344,0.2856720288330435,0.2762719043145796,0.28383785486221313,NVDA
2010-11-04 00:00:00-04:00,0.28658916412561813,0.2895696940563267,0.2838379162400689,0.284296452999115,NVDA
2010-11-05 00:00:00-04:00,0.28635983284404387,0.29163307299458013,0.2849842228034265,0.28911110758781433,NVDA
2010-11-08 00:00:00-05:00,0.2888817276061599,0.29277932906291676,0.286589017651449,0.29025736451148987,NVDA
2010-11-09 00:00:00-05:00,0.29025754851089364,0.29255025991899497,0.2870477361407863,0.288652628660202,NVDA
2010-11-10 00:00:00-05:00,0.2907160004739488,0.29209163784980774,0.2865891156776398,0.29209163784980774,NVDA
2010-11-11 00:00:00-05:00,0.2852134774778955,0.29392578372687694,0.28131587469924446,0.28911110758781433,NVDA
2010-11-12 00:00:00-05:00,0.30011618513488586,0.3136431975840547,0.2987405474853862,0.30401378870010376,NVDA
2010-11-15 00:00:00-05:00,0.30538931610353115,0.3097454548689175,0.29965754018525254,0.3003453314304352,NVDA
2010-11-16 00:00:00-05:00,0.2953013725851099,0.2994282566915117,0.29094523384190235,0.29140377044677734,NVDA
2010-11-17 00:00:00-05:00,0.2911745583863485,0.29965761060390383,0.28842331076529243,0.29621854424476624,NVDA
2010-11-18 00:00:00-05:00,0.30011622203838323,0.30836999428775147,0.30011622203838323,0.3053894639015198,NVDA
2010-11-19 00:00:00-05:00,0.30470150389775924,0.31639433794802585,0.30424296728096256,0.3152479827404022,NVDA
2010-11-22 00:00:00-05:00,0.3131845712693733,0.31731142837542464,0.3104332967569851,0.31547728180885315,NVDA
2010-11-23 00:00:00-05:00,0.3118089537155622,0.3150187377411456,0.30584789500374493,0.3081406056880951,NVDA
2010-11-24 00:00:00-05:00,0.3113504411719816,0.31685293630831207,0.3111211591532722,0.3157065808773041,NVDA
2010-11-26 00:00:00-05:00,0.3154773519645585,0.3173114989390067,0.3118090033531189,0.3118090033531189,NVDA
2010-11-29 00:00:00-05:00,0.3104332799358774,0.31639433794802585,0.30905767008548746,0.3152479827404022,NVDA
2010-11-30 00:00:00-05:00,0.3104333802760839,0.31364319229368387,0.30630649472846844,0.31203827261924744,NVDA
2010-12-01 00:00:00-05:00,0.318228566847324,0.3278579467924238,0.31777003015113237,0.325794517993927,NVDA
2010-12-02 00:00:00-05:00,0.3257945223537442,0.33175558147781353,0.3255652403369457,0.32969212532043457,NVDA
2010-12-03 00:00:00-05:00,0.32808729466913367,0.33909231424331665,0.3273994758211333,0.33909231424331665,NVDA
2010-12-06 00:00:00-05:00,0.34023860684619844,0.340926425566772,0.3312970454725501,0.332672655582428,NVDA
2010-12-07 00:00:00-05:00,0.34046787108476934,0.3514728880454732,0.33978005240011266,0.3434484004974365,NVDA
2010-12-08 00:00:00-05:00,0.34298989416545184,0.3500972816523774,0.34046790120899006,0.3464289605617523,NVDA
2010-12-09 00:00:00-05:00,0.3381751739977918,0.3429898776533325,0.33336047034225114,0.34069713950157166,NVDA
2010-12-10 00:00:00-05:00,0.34069704771081677,0.3459702866434836,0.3397799745622058,0.34276050329208374,NVDA
2010-12-13 00:00:00-05:00,0.34413630675527673,0.34482409828368965,0.33313125966282464,0.3340483605861664,NVDA
2010-12-14 00:00:00-05:00,0.3404678381579716,0.3466581510586784,0.33404824327413063,0.3345067799091339,NVDA
2010-12-15 00:00:00-05:00,0.335194651431522,0.3393215364604337,0.32671159935437644,0.32717016339302063,NVDA
